Frame,Fx,Fy,Fz,Cx,Cy,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z,1,5,4,6,2,3
3252,5.234717,-0.90621968,593.8203,0.684585562,0.3620113,0.709010315,0.214668533,0.921279602,0.554350525,0.463481995,0.901685974,0.828100525,0.442814392,0.811040039,0.7025177,0.382182068,1.456194092,0.807749878,0.223629349,0.830974243,0.6355849,0.248502731,0.476385498,0.765054565,0.222449738,0.072607346,0.782071533,0.241671356,0.02348786,0.610917969,0.229224564,0.02684222,0.569693848,0.180630753,0.019856525,0.658510742,0.149661423,0.015461417,0.751652039,0.304639008,0.020296976,0.669843262,0.554006287,0.812033142,0.612522461,0.405083588,0.463097748,0.738896545,0.466999512,0.070938782,0.762829651,0.459796295,0.020453737,0.606533569,0.383227448,0.022813461,0.546465332,0.412129761,0.019159609,0.621825012,0.476674774,0.02001227,0.762432068,0.389177521,0.02074696,2661990,4314255,2694642,4509368,4167223,1859821
3253,2.8341621,-0.3036233,594.4836,0.68410076,0.36764238,0.70878595,0.215193024,0.921226074,0.555268066,0.464697815,0.90175293,0.828722046,0.443119141,0.810995544,0.702618958,0.383174133,1.456312622,0.807662292,0.223998306,0.830773682,0.6348573,0.248439575,0.476565643,0.765249084,0.222402527,0.072812485,0.782035034,0.241624237,0.023369949,0.610512451,0.229274704,0.027243233,0.569777161,0.180620255,0.019931009,0.658538818,0.149720093,0.015506534,0.752345276,0.304882019,0.020841646,0.670808777,0.554753357,0.812126404,0.612783325,0.405829102,0.463417816,0.738909302,0.467195923,0.070841759,0.762799805,0.459959839,0.020269775,0.606530945,0.38323642,0.022865599,0.546507568,0.412009399,0.019186769,0.62175946,0.476697632,0.019937868,0.762828186,0.38886499,0.021318018,2662430,4304400,2696319,4510775,4163159,1860042
3254,-0.9594676,-1.50672106,596.4625,0.68408289,0.374370704,0.708618896,0.215787628,0.921130493,0.556233032,0.466004486,0.901785767,0.829341248,0.443343658,0.811033264,0.702834778,0.384072388,1.456310303,0.807533813,0.22428006,0.830710266,0.634217468,0.248466965,0.476582703,0.764914368,0.222531403,0.072895615,0.782070557,0.241785385,0.023648191,0.610623657,0.229232468,0.027315542,0.569973694,0.180611237,0.019991352,0.658533997,0.149828384,0.015590267,0.752128723,0.30496637,0.020564325,0.671895386,0.555467834,0.812220154,0.613098877,0.406680023,0.4636586,0.738857483,0.467426239,0.070672173,0.762741272,0.460240997,0.019980989,0.606558472,0.383201294,0.022925438,0.546531921,0.411994659,0.01922047,0.621713318,0.476797852,0.019854002,0.762802307,0.389058594,0.021460192,2662528,4293649,2696122,4512231,4159264,1860510
3255,-6.015437,-1.81915545,595.1347,0.684663916,0.381781114,0.708414673,0.21644455,0.921036011,0.557275513,0.46732962,0.901847534,0.830125061,0.443563873,0.810928406,0.702962524,0.385037048,1.456383057,0.807437866,0.224531937,0.830617676,0.633203857,0.248675522,0.477016876,0.764871338,0.222543549,0.073143433,0.782035034,0.241849365,0.023793768,0.61070575,0.229106918,0.027457998,0.570252075,0.180568542,0.020051886,0.658461121,0.150038712,0.01572226,0.752726929,0.305258606,0.020973722,0.673060913,0.556232544,0.81232959,0.613267212,0.407690735,0.463877106,0.738929688,0.467706512,0.070544693,0.76282843,0.460320129,0.019966551,0.60657074,0.383339996,0.022986151,0.546548096,0.412027374,0.019225443,0.621748535,0.47694577,0.019743992,0.762810669,0.389257355,0.021613911,2662454,4284302,2695801,4514440,4155321,1860239
3256,-10.565805,-1.46997579,591.9251,0.684870037,0.389525358,0.708186584,0.217123764,0.920877625,0.558301697,0.468681702,0.901857361,0.830867676,0.443655212,0.810924438,0.703170471,0.385884369,1.456463989,0.807312927,0.224705566,0.830562317,0.632126648,0.248422592,0.476769226,0.764843628,0.222626709,0.073306938,0.782175964,0.241996796,0.023872534,0.610884827,0.228825058,0.027706388,0.570735291,0.180411484,0.020158018,0.658474426,0.1502836,0.015922185,0.748729065,0.302652863,0.018137814,0.674336121,0.557006531,0.812472717,0.613445129,0.409040344,0.464068268,0.738998352,0.468010864,0.070631332,0.762848572,0.460445465,0.019819342,0.60657074,0.383414612,0.023092411,0.546586182,0.412023773,0.019200193,0.621772217,0.477174377,0.019604742,0.762478516,0.389866547,0.021172428,2661794,4278345,2694741,4517085,4152497,1859796
3257,-15.83287,-1.1772977,587.2354,0.683152628,0.396602259,0.707914856,0.21767511,0.920739502,0.559335083,0.470061005,0.901941101,0.831663208,0.443695313,0.810910522,0.703526917,0.386775238,1.456484497,0.807175476,0.224833649,0.830509033,0.631303467,0.248383606,0.476844513,0.76502063,0.222706696,0.073592842,0.782276184,0.242140411,0.024012156,0.61124939,0.228614227,0.027910038,0.571412537,0.180285767,0.020267242,0.658422119,0.1507686,0.01629775,0.748833313,0.302789581,0.018138832,0.675691467,0.557803589,0.812673828,0.61374646,0.410430847,0.464177002,0.739037842,0.468277069,0.070540421,0.762874329,0.460595642,0.019695644,0.606649048,0.383552765,0.023080782,0.546599548,0.412096039,0.019201992,0.621736694,0.477367432,0.019572956,0.762884521,0.3895242,0.021777012,2661159,4274278,2694470,4517085,4152497,1859821
3258,-16.97642,-1.33051504,584.3288,0.687648893,0.405089769,0.707653137,0.218207809,0.920714844,0.560390564,0.471443146,0.901990295,0.832600647,0.443709412,0.810881348,0.703793579,0.387622223,1.456591431,0.807003479,0.224951523,0.830445618,0.630354919,0.248358734,0.476870789,0.765127808,0.222983459,0.073700066,0.78257373,0.24234845,0.02412958,0.611665039,0.228480728,0.028143715,0.572114319,0.180025772,0.020551556,0.658736267,0.151329895,0.016676367,0.749036743,0.30296991,0.018080822,0.677186096,0.558427734,0.812760071,0.614195679,0.41166217,0.46435733,0.739151062,0.468522461,0.070546455,0.762829224,0.460694061,0.019573685,0.606680664,0.383641418,0.023232597,0.546647522,0.412121796,0.019184572,0.621736267,0.477585052,0.01949337,0.762815613,0.389626923,0.021844229,2660646,4273018,2694692,4519002,4149747,1859623
3259,-21.40197,2.9119981,584.0779,0.684924095,0.410422314,0.707376343,0.218774597,0.920694214,0.561510193,0.472642914,0.902014404,0.833557434,0.443638824,0.810906128,0.704181763,0.388312195,1.456557129,0.806741821,0.224946274,0.830355652,0.628914734,0.248377045,0.476898102,0.765355774,0.223203888,0.073971878,0.782881226,0.242569107,0.02423431,0.612067749,0.228414124,0.028388124,0.572705261,0.179873428,0.020974073,0.658910889,0.152055466,0.017259323,0.749284058,0.303115784,0.018150715,0.678701416,0.559087097,0.812920044,0.61489624,0.412877533,0.464533508,0.739273804,0.468804688,0.070538605,0.762873657,0.4608078,0.019461597,0.606698303,0.383769165,0.023281696,0.546683044,0.412176147,0.019222548,0.62179834,0.47767569,0.019352396,0.762526917,0.390229065,0.021402033,2659790,4273914,2695284,4520556,4147751,1859525
3260,-24.26328,3.6126863,585.3392,0.685812572,0.415508983,0.707028931,0.21931105,0.920618713,0.562644287,0.473933716,0.902083069,0.834413696,0.443411926,0.810970825,0.704658081,0.389045624,1.456605835,0.806480652,0.224916061,0.830242432,0.627486877,0.248495377,0.477013184,0.76551886,0.223491989,0.074221413,0.783147522,0.242838821,0.024398769,0.612425354,0.228639053,0.028444542,0.573135864,0.180018661,0.021431704,0.659158875,0.152559555,0.017689604,0.749531067,0.303266571,0.018264816,0.680198364,0.559760742,0.813154114,0.615781006,0.414048676,0.464742767,0.739365417,0.469225555,0.070512604,0.762855652,0.460888397,0.019373594,0.6067948,0.383827423,0.023382792,0.546782898,0.412204163,0.019220947,0.621801453,0.477825623,0.019266268,0.762557007,0.390334564,0.021479385,2659790,4273672,2695949,4522279,4145366,1859525
3261,-25.48242,2.28866658,586.1905,0.688052535,0.419491108,0.706698486,0.219727097,0.920566223,0.563682312,0.475148285,0.902126892,0.83534021,0.443022034,0.810984619,0.705205383,0.389662994,1.456765137,0.80611853,0.224671295,0.830112854,0.626002075,0.248623596,0.47722641,0.765154907,0.223895172,0.074229027,0.783187073,0.243010757,0.024653934,0.61250592,0.22884407,0.0284573,0.573303406,0.180190475,0.021801006,0.659074036,0.153051102,0.018186033,0.749503296,0.303583221,0.017638781,0.681739319,0.560293823,0.813330627,0.616852112,0.415243164,0.464905426,0.739429871,0.469604492,0.070553642,0.76291394,0.46102832,0.01931093,0.6068302,0.383949188,0.023538975,0.54686322,0.41220224,0.019273136,0.621809631,0.477941223,0.019265795,0.762622437,0.390456482,0.021619911,2658861,4273672,2696837,4523128,4143492,1859525
3262,-27.37764,2.1054512,586.5377,0.688566946,0.423078296,0.706315674,0.219995865,0.920532104,0.564707153,0.476228607,0.902233582,0.83627301,0.442613434,0.811027344,0.705893066,0.390173157,1.456793823,0.805746521,0.224434082,0.829908813,0.624662964,0.248745743,0.477298523,0.765236877,0.223911194,0.074687897,0.783102539,0.243162903,0.02498645,0.612455139,0.228952713,0.028589685,0.573396912,0.180410233,0.022087042,0.659094055,0.153604538,0.018540852,0.749389557,0.303514786,0.018111683,0.683286438,0.560746338,0.813505493,0.617952759,0.416331696,0.465150146,0.739536072,0.469863556,0.070557312,0.762905396,0.461168152,0.019215963,0.606916138,0.384013641,0.023641012,0.546980103,0.412225922,0.019306479,0.621830811,0.478071747,0.019168655,0.762664917,0.390586731,0.021758757,2657517,4272679,2696837,4523419,4142494,1859574
3263,-27.42924,2.2407862,585.0995,0.689460248,0.426329229,0.705905457,0.220224457,0.920502502,0.565796265,0.477235199,0.902274414,0.837095886,0.442093781,0.810911255,0.706731995,0.390588745,1.456780762,0.805251648,0.224070358,0.829794312,0.623332581,0.248820007,0.477419678,0.765013733,0.224103409,0.074906456,0.782986572,0.243349091,0.025300472,0.613027771,0.229140656,0.028248905,0.573463867,0.180553131,0.022515936,0.659041504,0.154112732,0.019132175,0.749275818,0.30344635,0.018584585,0.685048096,0.560971863,0.813781433,0.619127319,0.417638245,0.465337952,0.739710876,0.470128296,0.070534866,0.762995972,0.461323395,0.019107599,0.607088623,0.384215851,0.02384444,0.547122437,0.412258179,0.019372368,0.62188916,0.478192291,0.019122929,0.763099304,0.390252014,0.022346497,2656588,4269459,2696812,4523735,4142031,1859574
3264,-29.04163,3.20309,583.1843,0.690545994,0.428884238,0.705297729,0.22035022,0.920539917,0.566844849,0.478197876,0.902274597,0.837931824,0.441400299,0.810900574,0.707552246,0.390968292,1.456818848,0.804607544,0.22355748,0.829700317,0.62196405,0.248990631,0.477460754,0.764803894,0.224243774,0.075150589,0.782893311,0.243470062,0.025626389,0.612610474,0.229403,0.028609951,0.573571594,0.180860611,0.022912556,0.659092957,0.154784592,0.019523909,0.749154968,0.303478394,0.018779858,0.686509583,0.561385681,0.813922546,0.620384888,0.418972626,0.465518066,0.739853882,0.470578461,0.070509415,0.763035645,0.461433868,0.019006706,0.607217163,0.384346649,0.023907303,0.547269592,0.412365051,0.019409969,0.621964844,0.478289642,0.018996847,0.763133972,0.390355743,0.022473351,2655488,4262848,2696639,4524099,4141958,1859599
3265,-30.21865,4.050004,584.5645,0.692039779,0.43073715,0.704640198,0.220386673,0.920601318,0.567944275,0.479207336,0.90225708,0.838773865,0.440522034,0.8108526,0.708539124,0.391187714,1.456836304,0.80384668,0.22298439,0.829526123,0.620587219,0.249317276,0.477442963,0.764420898,0.224559326,0.075233025,0.782908081,0.243545837,0.025843046,0.612620911,0.229816513,0.02856728,0.573625061,0.181333801,0.023311886,0.658947021,0.155350357,0.020046846,0.749236328,0.303540207,0.018833427,0.688222656,0.561578308,0.814060303,0.621712158,0.420205933,0.465572083,0.739982727,0.470982971,0.070471107,0.763099548,0.461578827,0.018856985,0.607337708,0.384554779,0.024067894,0.547478088,0.412498383,0.019481165,0.622020752,0.478443634,0.018900906,0.76266571,0.390992554,0.022032242,2654242,4246504,2696812,4525070,4143784,1859427
3266,-31.33558,5.017695,584.6027,0.693324471,0.43289992,0.703907837,0.220385559,0.920554871,0.568950867,0.480185486,0.90229248,0.839528198,0.439618073,0.810864807,0.709630371,0.391303345,1.456866943,0.803140686,0.222910889,0.828695801,0.619159119,0.249739792,0.477516724,0.764654724,0.22450798,0.075557426,0.782975769,0.24360965,0.026042526,0.612672302,0.230266647,0.028556086,0.573653564,0.181898544,0.023718124,0.658966675,0.155885803,0.020444111,0.749317688,0.30360202,0.018886995,0.689932983,0.561817749,0.814325317,0.623114502,0.421453705,0.465586426,0.740289673,0.471321716,0.070463585,0.763175598,0.461726318,0.018747622,0.6074823,0.384719604,0.024273109,0.54765564,0.412672272,0.019589846,0.622086182,0.4786026,0.018844473,0.76310022,0.390613251,0.022699253,2652335,4228949,2696541,4527205,4146583,1859476
3267,-32.49644,7.719289,583.5093,0.694460315,0.434321177,0.702922913,0.220318954,0.920621643,0.570081909,0.481203949,0.902330811,0.840180603,0.438518005,0.811030334,0.710711548,0.391285095,1.456837158,0.801952026,0.221434998,0.829267456,0.617734131,0.250221375,0.477460938,0.764536499,0.224571259,0.075837997,0.783094788,0.243696289,0.026192383,0.612662781,0.230757416,0.028564777,0.573617249,0.182533157,0.023921873,0.658877319,0.156358276,0.020844444,0.748909302,0.303911255,0.017993679,0.691725098,0.56194342,0.814594543,0.624387756,0.422722504,0.465733673,0.740651611,0.471721161,0.070502899,0.763243958,0.461839813,0.018552864,0.607608765,0.384890625,0.024531687,0.547838806,0.412876373,0.019646824,0.622153198,0.478807953,0.018769672,0.763224548,0.390782562,0.022786789,2649598,4218658,2697404,4529681,4146583,1859451
3268,-33.51963,9.880671,581.5949,0.695493162,0.435633606,0.701906189,0.2202314,0.920565063,0.571212646,0.482153076,0.90239032,0.84090802,0.437339752,0.811203186,0.71180249,0.391165833,1.456814453,0.800423645,0.22088887,0.828938782,0.61634375,0.250705566,0.477303802,0.764399841,0.224637726,0.076069717,0.783228088,0.243703522,0.026411911,0.612701416,0.231455811,0.028422594,0.573542236,0.183104446,0.024049881,0.658644348,0.156886169,0.021133677,0.749678467,0.30419812,0.01797254,0.693699463,0.561984985,0.814772278,0.625581604,0.423897614,0.465811188,0.741082764,0.471828705,0.070419243,0.763386963,0.461989746,0.018411415,0.607744019,0.385163025,0.024749767,0.548067993,0.413049927,0.01969182,0.62222821,0.479058838,0.018660448,0.763281494,0.390957031,0.02295006,2647007,4217495,2698390,4529681,4149771,1859328
3269,-34.5943,12.26704,581.5286,0.696666677,0.436549184,0.700747009,0.220180969,0.920480591,0.572504333,0.483250153,0.902570801,0.841653198,0.436019989,0.811303772,0.712739502,0.39090152,1.456949951,0.799256653,0.219909912,0.828781189,0.614852478,0.251282425,0.47732663,0.7641474,0.224627335,0.076305771,0.783253296,0.243676056,0.026519897,0.61269989,0.232042496,0.028179798,0.573497437,0.183773773,0.024073797,0.658423035,0.157352768,0.021422941,0.749135742,0.303883698,0.017964108,0.69571936,0.561979614,0.814991516,0.626759705,0.42496405,0.465817902,0.741405212,0.472172943,0.070439384,0.763603333,0.462142761,0.018204649,0.607827209,0.385426178,0.024964716,0.548253662,0.413293915,0.019787632,0.622330078,0.479269012,0.018554129,0.763359314,0.391131866,0.023106205,2644415,4229990,2699672,4530263,4152570,1859328
3270,-35.6518,14.2437,583.0401,0.69786695,0.437271834,0.699411072,0.220060577,0.920322754,0.573726196,0.484286499,0.902704041,0.842312988,0.434485687,0.811421265,0.713673401,0.390504272,1.45709375,0.798039917,0.218889847,0.828657776,0.613392761,0.251867111,0.477276276,0.763987427,0.224582596,0.076422951,0.783319458,0.243549515,0.026639946,0.612710754,0.232587204,0.028009003,0.573293762,0.184269272,0.024040161,0.658149048,0.157819794,0.021593513,0.74926886,0.303760406,0.018072309,0.697771362,0.562053589,0.815291016,0.627772095,0.426014313,0.465901642,0.741780762,0.472606567,0.070438133,0.763703125,0.462270508,0.018021856,0.607936096,0.385689331,0.025240072,0.54844751,0.413511383,0.019902845,0.622422485,0.479480774,0.018375217,0.763479065,0.391332092,0.023218756,2641262,4256456,2701546,4525409,4153665,1859205
3271,-36.06095,15.31848,583.2857,0.699023424,0.43787888,0.698158508,0.219943344,0.920093872,0.575040405,0.485478516,0.902879639,0.843156738,0.432949005,0.811456543,0.714536072,0.390013824,1.457148071,0.796555969,0.217696838,0.828601929,0.61204303,0.252396561,0.477144257,0.763730591,0.224490845,0.076501846,0.783236938,0.243431198,0.02675387,0.612876343,0.23280304,0.027457876,0.57298468,0.184727325,0.023888548,0.657857056,0.158169159,0.021742167,0.749293091,0.303687866,0.018098164,0.699946655,0.562032776,0.815534058,0.628533997,0.427054291,0.465997192,0.742140991,0.472856049,0.070394714,0.763826294,0.462374603,0.017922916,0.608024048,0.385980286,0.025489376,0.548651184,0.413761108,0.019938557,0.622532898,0.479653076,0.01828813,0.763576599,0.391466217,0.023330931,2641262,4283624,2705171,4518954,4152205,1859352
3272,-35.19818,15.35592,584.9088,0.699864604,0.438155356,0.696759827,0.219794891,0.919890076,0.576520691,0.486710175,0.903090332,0.844028748,0.431371368,0.811481567,0.715339355,0.389432373,1.457160767,0.795692566,0.21632431,0.828415283,0.610840698,0.252809219,0.476898224,0.763262634,0.224390198,0.076504204,0.783011353,0.243271133,0.026840527,0.612562744,0.233074463,0.02717485,0.572452332,0.184943314,0.023637842,0.657471985,0.158311981,0.021757902,0.749230164,0.303511139,0.018102865,0.702114136,0.561958679,0.815803101,0.629091858,0.428114105,0.466222748,0.74244104,0.473104736,0.070415016,0.763884705,0.462389557,0.017818604,0.608174866,0.386334412,0.025808638,0.548801208,0.414001434,0.020016895,0.622575256,0.479834808,0.018179747,0.763045532,0.392027618,0.022905478,2638574,4283624,2709411,4517134,4147556,1859156
3273,-34.65358,14.10243,587.9062,0.700768076,0.43815078,0.695258545,0.219653412,0.919608948,0.577982605,0.487831879,0.90328894,0.844755005,0.429628479,0.811487793,0.716144531,0.388728882,1.457226807,0.793740662,0.215437363,0.828003418,0.609722168,0.253245651,0.476699951,0.76287146,0.224234329,0.076379646,0.78266333,0.243087433,0.026909927,0.612139954,0.233251144,0.02685272,0.572016724,0.185034409,0.023052795,0.657087097,0.158370987,0.021757448,0.750850159,0.304835846,0.020559361,0.704397156,0.561824646,0.815993835,0.629364685,0.429022888,0.466504822,0.742771118,0.473209473,0.070408653,0.764012451,0.462457123,0.017708799,0.608271423,0.386735779,0.026177227,0.548903381,0.414232544,0.020115067,0.622640625,0.480060638,0.018138105,0.763633301,0.391657043,0.023433741,2636251,4298346,2709411,4517037,4140765,1859229
3274,-34.06255,12.88315,591.2901,0.701081981,0.437868119,0.693661072,0.219427322,0.919274658,0.579507874,0.488945557,0.903632385,0.845521423,0.427882416,0.811500061,0.716952332,0.387951691,1.457324463,0.792168579,0.214195358,0.827826355,0.608740601,0.253462112,0.476339569,0.762552856,0.223882202,0.07657682,0.782304016,0.242781326,0.02689299,0.61180896,0.233432434,0.026575605,0.571598328,0.184999481,0.0224949,0.656593994,0.158371475,0.021664198,0.750712097,0.304744141,0.020651558,0.706653992,0.561592773,0.816226379,0.629639343,0.429817657,0.466722382,0.743075195,0.473417633,0.070445107,0.764043823,0.462476471,0.017626532,0.60838208,0.387074493,0.026500082,0.549013489,0.414594025,0.020174374,0.622679993,0.48024646,0.018112438,0.763605408,0.391725037,0.023519609,2634320,4305199,2712419,4517886,4131540,1859229
